user_id,user_avg_stars,user_review_count,user_useful
ei4weDS3le-j_omwfJyqMQ,4.33,3,0
0zG_7kUNuuVIUfGZMuBDrA,4.28,25,0
v3sEhUGP6r2j3bi61okCHw,3.57,6,0
sjNQDlDq9d4TqF4U8E5_Lg,5.0,1,0
MkEggJgVXowEiCwqNiHLPw,3.0,2,4
Sl8Fvr8j-lYdrfmoVzOPPA,1.0,1,0
OYuwTB6b9VxGjGT83FXmrg,3.0,3,1
8e9CdgOc3A_MAdcDi0-tZw,3.2,5,0
-Tj4e-zW67MXj9Z7-Zkzpw,3.15,31,36
I57fftEU2mFsDp7lY0Ed0A,5.0,7,1
DmLJj7o2OZC6FqWelLv_Eg,3.17,6,0
YTRsskMyR2xZjhbih2PngQ,2.0,1,0
EDw2uPk7-urC2wYSBj-d5g,5.0,3,0
vxowthgJjHyZYeD7ixrxQw,3.52,20,0
nYufXwZH9ooB_zjNJf8Xlg,4.0,1,0
qN1cIxqaI6zhWQj_trxPVg,1.0,2,0
-swNJy9KeMozS1BV_-i1fg,5.0,3,0
99QqQLU7e_JmThSFn_Ew0A,1.55,10,10
rmMB4w_whyQKseJ-w4Rwww,4.0,3,0
1ugYFhGEKNean4aS9IlqdA,3.4,5,0
rq3S_5Yg0E8ur0xWyZBczw,4.5,2,0
Y74z3ye0Wm7-t_T-bjI8sw,5.0,1,0
K_6SszwmoQhuDMRgAdhvyQ,5.0,2,0
rbrYf0HvH6WuBO19DxAsGg,4.6,10,10
Pqsvq8oyoAomJhG5Gu9UTg,3.4,5,0
2pGC_Syx-9TGFhvD_Cw8tA,2.0,10,0
c9B1bTaD38u7bC9nrQsedQ,5.0,2,0
R0CsbkTtxNJuiA80fLXhQw,1.4,5,2
9tpegAbm80Hyf8q72gWZOA,3.61,64,27
Q-aw9TtZ58uXXikE54fY1w,3.0,13,1
xdgEhB-RfAh1avlBLacS_Q,1.81,28,0
1s6zbM3pfDQAWEg3xsDJHg,4.0,3,7
4huOLWTgHRIXTOPIZyQoww,2.71,7,0
cDof3jwJkCLp6m1OlO4L4w,3.29,21,1
TBDEwew7AtPR1PO-UWoiCQ,4.33,6,0
Ubnr0-z0VxV23LyFNZuBSg,4.5,2,0
zhJVQjctqzjobZQH19icyQ,4.0,5,1
0j5Fu1mGwg7AkKTvGaOjVw,4.11,44,26
u28MHfu5kf-PCyCoxaFLBA,4.86,6,5
UEbFvu4dg3wXcXbPetbxzQ,1.0,1,1
hmSDIosH483alEkTp0p3yQ,1.0,1,0
zJAJs9wo1yZyqz_5sAIEGg,5.0,1,0
f_JXSVgNiLR-9ioXE3bMpQ,2.34,79,9
20JLEw1AuQWEmj-dODRnbw,5.0,1,0
WaVpGC24zs6mYZQKjcMjHw,4.71,7,0
qDMjgqf9LsG1g3k1myJy-g,5.0,3,0
3kKfcfYKpNjQAOhhB5l7Vw,4.21,12,8
4OYRUEp1btycio-QeghiDQ,3.71,16,4
W4aywnc9ZPycvtbEFiEuBg,1.0,2,0
4VmUG9IlB-GCfW-nhK6dpQ,5.0,8,0
E3g4LU5Ea1-LoHy5EIlxnA,3.5,11,4
MoeogffJ3-CtZ-0caG-7Qg,4.0,1,0
sH2tQ0XXLDLcJeUv0yDYTg,3.91,11,1
Nlgl2CCKf83BhwEwCbmO3Q,2.67,2,2
OSx9UYy_nGAXM0fslop7IQ,5.0,1,0
936odoW6TPZhpvZ3uvWtGw,4.5,6,6
phYo-uyGFT96r-XQlIyrqA,5.0,4,0
bEdVNL9IP13IvAPjwY4OWg,3.75,4,0
G3AKRMnTftxLa_TvE104rw,4.44,8,0
jkTmP9LlTo-IjuB1CylUWA,5.0,1,0
9V0AhDXzU5HUG17Kx4z8ug,4.53,16,2
IOQGBjSK3rj-sqblV32Kkw,3.82,17,0
9Z59aV60SsRj_9qMUUcgPg,4.5,16,0
bL8QlbQOAwIwxc-_FQqM7Q,3.67,3,0
ozjXVXbt942xmiWg2yCHKw,4.67,3,0
n-xSAGvQ1BlOohZbV8aKig,2.13,8,7
z2nZ20t3EAqNZr9NNJB9yg,3.33,3,1
dtWbbeZkqWM9xSCzmtV5Zw,3.65,134,1
EVlcgw5qCW8-y7TJeEfkFw,5.0,2,0
nHAxfzANOtaSz5CoYRPFTw,4.0,3,0
HEQm5brOBm-Ratt1d7wVtQ,3.67,3,2
REk8fRckcX7Qq0EGrzUkdA,4.33,6,10
hoWnvmF2qnze2MxI40N_yA,2.57,7,9
7wOzBzXDMJ9slPuQWtTBDA,1.0,1,0
mGtIO6TgY7SLQI0dSyZ_2A,3.33,3,0
e0pDNKW9Ak23b3z8ENCdmg,3.67,2,0
XhxzQgb9SCAoRzqNvSYEjw,3.25,4,0
uswuYKxO0O4WwOLZipPHQA,5.0,3,0
Pc4eh5QmlWrk5FG1FeTk_A,5.0,3,0
lMHNz4bNgGD7XmWSEtzJXA,1.67,3,0
L4zExn9L1Teg63aeSF8cmA,5.0,1,0
ZmAl7uHaKJ80g7AleagdZg,5.0,3,0
ZW2VoOPwEFGEECXlVFGhLg,4.29,7,2
4YGvBWXeSTh3WyZqDIGnmg,5.0,1,0
4ZUWJBk0Ae89Sgn-m_Qjhg,4.3,10,8
PCRtHDaLRGb_VSYKWbRYLA,4.29,11,2
JSpPTGZuKf5yIif3lx7GIw,3.88,7,2
gW2kEbP_OgTWBPeEseCTJQ,5.0,2,0
T2XTap0BFPu-8Br37sLTXA,1.0,1,0
HMJarM_B_9nh5n_XNHQxQQ,3.33,10,17
uPLVyzPjtiKfEzXYTMBGFA,4.0,11,0
3BCBcSAgNemux5DvPc2fAg,3.67,15,4
HK_76smFpupud-TaJJo2aA,5.0,2,0
pWSJrYpsyayC-Z6dbgCtKg,5.0,1,0
IHhiv0jHhk781s8N7EDutA,5.0,1,0
L-MT7xwmKiKnpVpqP7tmRQ,3.26,17,14
bvSLUfLsPZV9I9f4eSM7mg,4.6,4,2
0hNjGPzAxAkhsq0I6k2c2A,2.86,7,0
ORFWzwbmEBnvAyVFaaCkIw,4.14,7,1
cAj9LGkikm4Y6SK6dzRVog,1.92,12,0
u-24EAzjC3Xx4XVdQMDqdw,5.0,1,2
6S764cM83j1WuF73vDMzcw,3.84,46,2
jYu6miF95wN5z5dWYMVazQ,4.33,3,0
YVroJeHAeHI0fCEwkRxsLw,4.2,5,0
p46wEcW3wQg0Qjbb1M9O5g,5.0,8,3
xSHudzfW2coFx0Ed21zQ9g,2.71,7,0
GdiW_Aw2dx4qgdCIWFc46w,5.0,3,0
jh_OAxywl_a3Ke36dLTnIg,4.0,8,1
Kl8MJLqnuQ_Mo_R4Sr2OXg,3.0,3,1
8SM1eLUF3EjjkKAKHCGkQw,2.83,12,0
xz58FvocYwS53aEZOwwEhQ,5.0,1,0
yu8H6bRfPACNHtrBMdQA2w,3.0,4,0
EWdgvksynyY42fE1HTSUgw,3.38,8,0
IJ7J_U5B-kTlQGpNzbSVlg,3.44,17,10
S6lNRh0Cz6lEFVkaVhzyKg,5.0,1,0
TZhx3pXxrtVkO7oI55m-5w,3.67,3,0
0zmNrq0lIJTxgqI-N3LMhg,3.0,4,1
BmxqEeNmHW2b2nju1vMhmQ,3.75,3,5
wLGfVCgOdNKzJ3TGTzlvLQ,3.33,15,2
oegRUjhGbP62M18WyAL6pQ,1.0,1,0
MG59KNYk_u0IdhOBtIRgCw,1.5,2,0
m36HIikLu6ewZ-uTZXChUQ,2.71,7,1
MEi50txl4EpJXEEcwx6-tg,3.0,2,1
Ql9BSXvBusSJAnLlI4HIZg,5.0,2,0
Ox4_F2BsRQd4jfyFfJfsfQ,4.0,7,5
XJaoHaNYgXMdGV8HiB0Sgg,3.5,2,0
feO_a58hnTqf9p0sPUuApQ,2.6,4,0
2fn1bMwCl72k5FRcKDhZFw,3.0,3,9
ToWVIMVXc9W5zpkYz60m7A,2.33,3,1
PwYt1wnGZ7HD7pl574UqhA,3.44,16,13
uR8UgZwSIz4aK-kGh_aiag,4.0,1,0
L2QfL9m2TOqJLlGZA5M59A,3.88,15,0
-f_Ni4JRuF-XRg8HIay-Bw,5.0,1,0
5RbsnIUYTxTBzPwjo_VC4w,2.2,5,1
hoALQHHI73AgzNycC2HcYQ,4.5,2,29
sOK9E8jZrtHeGmox3gYi2w,5.0,1,0
WjldwBrs69Kei3bUiWbD5g,5.0,2,0
xFE9CmEyHswx0Y31Fzl2sA,5.0,1,0
AobS1JIn1KG2vANcgtZB5Q,4.5,2,0
qk1sUn7xukLRBq6w1TAAFg,5.0,1,0
TOBPoYecdlaTzB2GBVwo0w,5.0,1,0
WYdgqL-cQwcODln6yavFRQ,3.73,15,0
FuumjkKtBUasPe2Mlro_IA,2.96,22,7
naDexA6OxL5MyePlepOGww,5.0,1,0
UrtplicBm7dP-XWoYQNclg,4.17,6,0
QtItbGhsOFpDpn796HRoVg,4.13,13,1
A8JBEDE2kj_Q-aI7YjhCpA,5.0,4,0
CUP52QbZzNJOqh2www_Ifw,2.6,5,0
KorUtsu89oa3wrrcvctOnQ,5.0,1,0
7LeC51Z8mfBvVgt6w3Eepg,3.0,1,0
p7vzUjyVvA-FmjWzT-MHBg,3.0,1,0
GyJ1sKfUmVdILYUOUP78Tw,3.5,18,1
SQdIoPKMTBFqYlu4qsN1Zg,4.04,25,3
33Arkpvar81Js3S26-yXpQ,4.0,10,1
g72amQUnnlKVyI2iR0g0GA,5.0,1,0
gxvuns28btpPP3vrtHqyQw,3.86,7,0
gO_p42GRPR7tC_uOa70g0A,3.46,54,2
AqNZpf9MxHwOVxckwQe-2A,3.0,1,0
4DOQC23JGLSsLYbSlj2sRg,1.6,4,7
f5la9O7rrqbVTGZ0FvT6SQ,3.78,5,0
MeST-Qs0N7UZhPItGRXyCw,5.0,5,0
O_wy2pt3OLfBQFaCls_N_A,4.2,4,0
TIbG5WDC61hcJXF8Dk0lXQ,2.0,3,0
K6iktQohuHE7Eb-C-SfD6w,2.57,6,0
G2ToQ5eT91v2hkIT7I4X7g,5.0,2,1
SUkh5Dc5RICHDfSvKlSzVw,5.0,1,0
KK1-l0-axAKToDEUrCslvA,4.0,4,17
stafJJy3V1IrLQBUqqeAaw,1.89,5,18
e0jiOylHjyvIw5MYxGlvww,5.0,1,0
2jKzO_01d12oiu-2bOYcYg,2.7,18,7
fkBKRGIoluz32FURaFglxA,3.12,25,4
OnztqGfIoPHkNgcJCdRSXQ,4.0,9,0
ybKuWlgJmFjmhFKO4PspZw,5.0,2,0
7vNSONJuI4XMrdS_-lDnGQ,1.0,2,0
sqw8eNOW2ErpSLOVE1hGsw,4.07,12,0
rmtMoiwlbeCyloGTTjYwig,4.64,11,0
iRQ_YKpCBdaCwvc2X8_3NQ,5.0,2,0
-8R4o8IeDa1_Ci0hAMxiRg,3.25,15,0
IjIi578jf3O9sWJLDPGYEA,5.0,1,0
u7M9mu7TP9rjxoStYFQQVQ,1.86,6,0
0pTdsglOXWZZYGojbg_JWA,4.0,6,0
uvM378Rvlt_Bl48pSjEP7w,3.67,3,0
sY5cYowWZgBAlZwp0LYYSA,5.0,1,0
kUi67eChU2uD_IEJY946nA,2.8,5,38
GqJRlbga27rUpolN-SP9Ig,3.85,26,0
HMm52oe604fyxsBsVPB1iA,5.0,3,0
FZoISiQcAHlqnsd1Qrt9ow,1.0,1,0
GOTuP0BN6JMAnkj7Yv4ntw,4.86,7,0
zy6mfmXNMWgrR1ukE1cuxw,3.62,45,0
zgG9uZvwuNm79SdiIyVMdg,3.3,7,0
kDZTaeUaf78Jd25ktX8a8g,4.5,15,1
-9VZPYvQgw6h_HQ506KblA,3.43,7,0
CsZxnXQYVr_tWOuS5Lla8A,1.0,1,0
BM62UfOP7-7Lxh_xZoG2fQ,3.29,6,16
UpdXvltvfyTwlJnhOm-B0g,5.0,1,0
yrf3tlFJ9jZINevdKODe5g,3.84,0,0
lZj3Utk7pIcujJ_h8eObCQ,1.0,1,0
3_71l543HvAzv88dxmD99A,5.0,10,0
ylfni1jTCUFpNyO2DN39uA,5.0,1,0
RW5fE95EYcqNrIqqwYzNXw,5.0,2,0
IxKRT0bbPrKx2_Zd927_Ew,3.33,3,0
TLh0gX3R0HcWqzIR7KvWdQ,3.92,33,18
zzRq3Ykz8yfr2mcsPhYnEg,2.93,11,3
x810Lbe-IU1fa8Y6wPh6Zg,5.0,2,0
Oq45eGtJMi0y4kWXaZMD2w,4.06,17,0
CBP7YkyoRenwXNyLOru7eg,4.67,1,1
t9B8t7TDLVlLsa3pTwhkNg,2.5,2,0
3A9WudJoc1vucN_6aqFivA,1.0,1,0
ydgz63AU92WklUKh_-2iMw,3.81,100,6
egXAGa6XKwlplr7nuJWe9Q,2.58,12,1
65dd836xXoXWdOYSBEaTeg,4.5,2,0
YzK8-oXOgm1xSUsf_sS4QA,3.55,11,0
sYLa1O_ZRsnm7ozD299GaA,2.67,2,0
P3pVN2aOQ2T7u8UI2bl4AQ,5.0,4,0
1Cn9ILnNoFBZ5rka3KzxoA,4.14,128,35
WtxWymQP4QA-rtA6k_0p4A,2.07,14,0
o2me0VqUL3yNEwlhIDBE7A,1.0,1,1
ETIT3QOS4wvTB5yn5KDeGw,3.4,10,0
G2oXs02L5vVc-Cvy4bgDZQ,2.71,10,7
Tpz_0gvTL1RCn4jthP7_Rw,5.0,1,1
Iw36t-IeME9wZrdbLp0ZDQ,3.67,3,0
A94SCIRaHN-siWOVXB8Wfg,4.4,4,1
JtLsAM0ceAB-vKIQKO7e8w,5.0,2,0
jSOWIlZbqoCUMQeNB7G3nA,1.46,12,0
W7Tkr65xdhSnDnZB0MRIWg,3.4,3,0
63lmf3s3MYqKduIuxipaaw,5.0,6,0
vnJwGevDPXz2N8mqaKQqvw,4.0,12,6
tJxr5OdbDq1HkWrMNxED5A,4.2,10,7
Jz3mpDGrnulXHgRJK9Zgiw,1.4,14,9
3tN1WSIgEId3r6nlnFnbQw,2.86,133,67
KXDgabgBTO-sgirQludGNw,2.0,4,3
kFq4BnteDk2gFt4tqgYZoQ,4.0,4,0
FVMoINq7QXJ4J-UPF8H7PA,4.0,4,0
jD5alhcGahMyEYSx9G7NHQ,4.14,14,20
EpNqZsbM6AJd5voB8E0i8w,5.0,4,0
f1iuh0oZRvS1YlK5DCcFdg,4.83,6,0
M8u_8DGU-ceioqBar0V16A,2.0,3,0
BtBN-QQC4E2ENaWQd61TRQ,5.0,5,3
ZLWqKgPQmDX70d7qSsMoQw,4.33,9,0
cX2SODDv50_nOKLWH2p_Og,1.0,1,0
NBHl8GYkbJ36AeGVmDCSug,4.5,4,0
5YqofDRMvUWkjBtW6rX2xg,4.0,4,0
_eHhqvm8YmHVuMeUndORmQ,5.0,1,0
lhdQbokUhRCllE-sWlfqaw,1.0,1,0
m4Rg5HPc5l6-ADBIyTFdIw,2.25,12,8
cNtKDA_fjiZz5p3lmxrheQ,4.5,2,0
8EQ_Ms6npRVVwYkEmpiybQ,5.0,2,0
Q1IC8wDsWO5iwebvh9QrdQ,4.0,4,0
954agvFbqeh70UAJl1EDsw,3.33,9,1
7yXNEnnTZAEhl7N-qv9fyQ,2.0,4,0
miW7_uhkPDLUy61wv4yy6Q,5.0,1,0
ZqJoPaZ01XTI5IYYGpoMog,3.83,23,0
ZoWzoKSKkErMerKnsBUNDQ,4.07,14,13
lriO569ko0MtlZQ6Ddzn7g,5.0,1,0
H57ngJRSNqd92v1FN5dzcg,1.0,1,1
SlbLfB45YSUIQ4hctAnglA,5.0,4,0
lqtKLkoiIX5QKWuHqQ6UXQ,5.0,1,0
ici3oKYS3WiaYMCB6x_zNw,3.55,20,3
W1WrV8Z3Ab180EHeZdBt2g,5.0,3,0
Vjdn7p3uMX028iNtcmTJcQ,5.0,4,0
O8xwMrbUbg98Lx3A3bWHkg,2.74,83,137
Ggr77fIg9YH1hLbpxPisLQ,3.72,137,84
7lZj9hHVT2M2KiBWA3mYcQ,2.6,17,13
UpkRsQcNVerp8CcKxV_GXw,3.5,8,0
REMska3zROQycNbOWXMEbw,4.34,38,3
oEYPQrkY8C6Dg2qZv-e00g,4.52,62,227
UCOjV0XYuDmSp7C6qbhKYg,3.73,11,6
kmOUUpTupRNsYqljxESrNg,3.89,355,130
-kuyXi1FKIpsV1CsXGQu4g,3.08,1362,99
Pf3jabLlHkWE2BjnJHhqkw,5.0,13,0
MvdnOmSxla_iC48fNGO6KA,3.71,7,12
Ge571u_OnV3mX6o2OMG_Ww,3.38,258,89
bdIl2apbSVTcQkS0mrbxpQ,3.82,16,3
531GkvqY_tPqaN7WQKI5hw,4.21,29,2
gYNJEfPuK1cxAuXkDucXQA,3.79,14,0
RcEX34IydgZtqYoLNw9Rqg,4.04,1594,346
EAhpi86R_qIUo_4NdvElcA,4.32,57,351
7LWPoW4qK19xQYDTbAitEQ,4.71,25,4
IlahefR88WHTRXeyC_KgwA,3.0,4,0
zKiamrIMkLzoHcWoIBBrkQ,3.64,44,13
kekIAfUNqC_FdxfVb_iGxQ,5.0,1,0
0tRaaVfPSIcp9mtckSeebA,4.0,9,13
8IgzenLlWzXbWcsfJ0O33A,5.0,1,0
M0sTVRifNiNKQSfgStQHfg,4.48,67,12
0gtEsazPeHr5rj2IAsZePg,5.0,4,1
jYFv01XH4BH3YOhxL_5PnA,4.26,390,140
Ewrj7jAqohrlYsh9Dn7Sig,3.67,322,347
xdFURMu3Pq_yU4XUOrXDDQ,3.97,195,33
a2rPD3ZiQT5iPjnYFlnSqg,3.71,12,7
yuT-4hjcRnM-75ONTqgIbw,5.0,10,0
8MTE9nl4go-lyiii_l48sg,5.0,3,0
RzN1AMUpM8zFfJkpEcdEMg,5.0,1,1
jJ3dRAOFIPNI3Q5XNIRbzg,5.0,2,0
B2e_SpGq-QBQLYyPc2VWvQ,4.2,104,5
vHqeZ_vq4cP0Y2wNd_Y6bA,4.38,8,1
9uvu6X7eFk5VnGRvQjdPpA,4.03,31,1
SzJEIFRtbFAOJntKqMLMIg,4.08,74,55
BmGAqpjfORjWo7V2xB5Y6Q,3.67,11,1
c1TccFRXYbhg9nHP7v3vhg,3.53,30,0
H7FQiJ24FuqPYZ3m9UehaA,2.71,7,0
YXbEyxNyebkOB2ilXjPgIw,5.0,1,0
OGzKopzFs5Qs3VFOMtngyw,5.0,3,0
ng8MmkbEjMxhxtfwPOeSaA,4.43,14,6
gMGbtiljC8LKsJZcMZTbOg,4.31,13,1
73gQ7LwHrS79PkK6kbSy3g,3.67,8,0
bWzl8y3rE_l9QdEOQMFvew,3.2,96,25
EC5TGpxONfz4IZIjML0DpQ,4.67,23,7
gNq-VRGWnY1j8ByVm7w8rw,4.18,11,0
INfCF7uikfi_Ho8URE-J0Q,5.0,1,11
tghiPf_pJOuAY3oCCtUgGQ,5.0,1,0
PRikAOpACqqdr9geVwGT3A,3.8,4,17
PmU_AojKTnwtmTaqV0pRSA,5.0,1,0
RFU2x8wLUxMY6VCem4g7xw,5.0,1,0
3-iokQG545wg_Ffg81M0aQ,3.79,31,35
PYi518CQwACJIuovZpbrag,5.0,2,0
y0FxvybqpzelN4Jcrc2zrw,4.07,115,204
60FjD8fwGaKvNyGuHU4DVQ,3.03,36,13
aZKyJkz1gL9bUPMcLuPReQ,4.44,115,85
XdOcdCMD3RZuGCYVfi_yVg,3.47,705,312
XaA9E2eXYvwZ9KH4SlpzPw,4.56,69,2
P7EV3yrn1PLHDBX6rF6qIg,3.45,48,83
PJW9qQcmjqBWgeYIt9_qzw,3.33,9,0
sIodlugzYDcfgbxf0JHIxQ,4.79,27,42
tEjfDvjhh-p46tP00tjXbA,3.6,19,48
2lX8Ar2sa_tKazppJ-1mig,4.0,10,0
AIpLmK5vraKEkVxC7z6xpg,2.33,3,0
DzjIHrjdrBxzvWn-stSV3w,4.45,11,2
ULVy5M2ZnA43hJDk1pUIHg,5.0,2,0
-JTTrOoTZpHaKGwysT57UQ,4.04,457,9040
2LWHxAFAcTTxyG9qtlPkBg,3.0,3,0
9-auf5PXanrrYVyo_VlOyg,3.73,1462,4190
WRyzyHFHNZtH5h4CtUJyNQ,3.57,14,21
EJt5M9r1w0tf02jDCgm_rw,3.76,72,84
GOVm1Ba9xx5JNKfMqcDGUA,4.07,27,7
flsiwF0uB8dhLyT_29mnLA,3.61,174,14
Jtq_pKd7GVbXvFY8YU8kmw,3.54,106,101
oBBHGrBZGvzPvJnXf6Ykpg,2.43,7,2
xsomQj5Qbeupw2VlDmIo_w,3.74,150,32
V3EHlHHIxW7F8ZQJxaINPw,5.0,1,0
ThKXa4fSbkZRxj9T0RnSBA,4.05,61,26
AKIgJnCU0jcaIU6pKUoW8A,3.68,18,1
yfjnGZG6-bzFfrnTrC_AOQ,3.68,70,18
d8ndNJfLkIb_lNpx4AFzsw,4.75,4,0
FuHKJ8KHPyvf0tapMlESWg,4.58,210,90
3nvi_8GiheyJJLJKIwk--A,5.0,3,0
f_aKO2cJIoevakgKWjRZtA,3.87,327,384
PT0feilPCVOg_fHhB4Oilw,4.0,9,12
xf2okwQ_feUy-PcRfK3isQ,1.0,1,0
1o5iigFPLoUTgAYqVcJZSw,4.67,6,51
cqy45E476DagmPj9AiB25Q,3.94,399,283
gmYU_SLgpWgafgSejWdzTg,3.4,5,6
kZPL_fHvZ9P4XA_9C1NdRA,3.54,47,27
LOjwhKd3PjmhPipOBPfYvg,3.63,16,1
TDLLqVPqpuz2FgOpQp0YkA,3.15,178,35
Z87VUM-Oy0vczBcAzoPkeA,3.83,354,12
cEW6PH0kxIfl0JjFm4dLKQ,3.84,35,32
vbtEfBj3iroeiaV3c-c06A,4.33,3,0
YRLYWsAzZ6Y7liTYx8nKrg,4.4,76,43
_OL5NjhT3oubdV7fnK86CA,3.43,28,1
3DZWXStaGc4sJbZKkAJX5A,5.0,1,0
r5ggPC6OccLk6dDl5yqsJQ,3.17,24,13
yN4_omG3SfhS1rDPVN3eEQ,3.94,1001,10109
KniF5JotUEWIdxoohfb9jQ,4.5,28,18
a2VGX2jOUbD4D4xzX0g0Ng,3.54,227,46
qGxuFT2AIUEeDysZ6uTtNA,5.0,10,6
OA3GNh3UbfByDqL12LeKxA,4.78,9,0
Am1sTDPffKTr37_OvZODgw,5.0,1,0
AFNmXav79eOXttbfiYc-rg,3.67,3,0
2etp4ON0X2VZzTUlvGWdfQ,4.47,306,276
fSakEtlh9eyp5Pvh4HFigw,3.6,10,0
pZDjNlLNHjFF5yr-QOkaJw,3.88,271,112
5OCE7ZeCQwRsjYOkl-jPMg,3.53,71,178
UdRHBU55O_vMZyLp-mDPlg,3.5,4,1
OZWskTOKCWvYejhu63gFmQ,5.0,1,0
uPCA1BS0LxlTg68BTyEQpg,4.5,4,0
xsBjO0GTAvZK8i2A8_z20g,3.0,1,0
Wx4ATwOTYOS6G8cPApKDuA,3.13,87,0
zgmyFwLtToES0dPfxpi0mg,3.7,9,0
EFKt0JXGYMl5exrL0IzzYg,5.0,2,0
29-ta7zWYAa8iA-rFrTEqQ,4.0,4,0
Mx21_UcvjjhhDx9QykI_vQ,5.0,6,0
fExj_WQCSQnqtJJitlp1ag,3.95,52,19
cas3rXDDFBlANim8YzjxJQ,1.0,3,0
zzmUbrkIEzfz1C0BGMu5wQ,3.31,38,6
AyQdIX__zpAVU-KQzUR-tA,3.67,3,0
caYoS5lXCeYgJCNU3qPMMw,4.0,9,47
4pDiEtHpTUko0uMUbcbclg,4.05,40,3
Yo18R0fhIn-HP4ks-eTHAA,5.0,3,0
wlm47rodkFPqQjLrIkK4Cw,3.87,246,14
RbuwslUOwV4OvvbJuSc3oQ,3.97,348,79
C97XNBgGjiSUChUSPloYlQ,5.0,5,0
vWFwCMwVEKOsG0BOGxss5Q,3.71,20,1
OjkgBWHcSv-fyPQaWJN7pQ,5.0,1,1
kfg96Ha31ougWGZ6oZkRXA,3.99,238,28
iOG5u6f4PbhCdoGCtGvQ3g,3.51,86,64
GUIh4pUMr-4VcgF3GsLNTg,3.81,40,4
Gjo8bGfz6SIyptAuxDtoCQ,3.0,2,1
ImVfDOri1NG5UE5MEmqHJg,5.0,3,5
DW0DySs9m0UgKwgXuvAfXg,4.16,108,118
IMr4kLR3N-43Cz1btSejPQ,1.0,2,1
mgPlT7gdh5_YiUn1OOj1YA,5.0,5,1
N9hEERpL_DzlhiIoj-P44A,2.0,2,0
uR5oe4p85XRCosKQ7_zvSw,4.15,308,805
orsbIR3E8-r8UGAb8CPu-A,4.43,6,0
O7q1NaqeYhFiGQ0uIIFKxQ,4.2,75,71
GAUZlADyQ0clpOBlCaggpg,3.65,171,179
62eISfSUa3sz1HdlUtJFjA,5.0,4,0
GuauOCE8m23UVAg6q5MR3Q,3.25,16,0
TuBGAHJHy8UQ7ioiKIR-Iw,4.01,317,5
IAI8Etgcueu5qrDOgQ8cug,4.4,283,393
73CV2Yxm1hKFZlpRtvTxIQ,3.7,43,48
1EmRCM_NpMpIoVAgvZxfMA,4.17,12,2
_5cS78wSf9l7WClrrOKGyg,4.1,148,4009
xl5y-8hrs3SsLjjcv7On4g,2.43,19,36
ovVt1BPZ0ZWMwKAGeqCqdw,1.0,1,0
wC3ODTlbev4F3tDXIfqpgQ,4.12,64,10
ED1t8WgE_Cp_3vJcG-CeiA,4.92,13,0
VPQtG9-XCtwHwkCX0vHLMg,3.75,159,17
eym6XuQ16BKBc8jFKUO5dw,3.7,34,10
BDojhguje8MEdvmNk2Fjzw,3.83,36,1
Bw9Xlh7M84gY1kBfPZFUxQ,3.8,843,2485
-B6FJUPiMbR8hvFHVTztkA,3.45,32,0
FhyT20JJoO9JPkXdmteR_Q,3.96,66,22
Grmbhbg8Atc6eGAtOT7vgg,4.53,18,4
Pg167WgHwXcAIWAILD8p2Q,3.89,69,3
6xGTlUEbAe0ZgEP7T11r2Q,3.76,77,5
9ESwd-nHPeO0aIlpFYa3LQ,4.67,12,1
0KsDphDJQoiLNLO3T-tIww,4.17,10,0
JD402hyoWaUD3v46W3C0Lw,4.67,3,9
ke2fIMPSape62DvrC6R7kA,4.0,10,1
lOYqoOHwTYnM70jWzAVxAg,4.83,6,0
7j2qu1qaO5H3p3Eshpxo7w,4.51,68,3
_oFu_088Z-3tIHg2uDzSnw,3.73,399,453
dHDniNXavmYJOZY-C0CWtg,4.44,165,15
Habs7MtRI7ynhwCHMhBp7w,3.29,7,15
HCJyGPBoRZmQZNdnyG3XGw,3.92,13,12
C7o9ytlXsyU4_3MQuY1T8w,5.0,1,0
58mdLSxe1OnCVrHMS0l-5w,4.0,18,1
0fr3gtuZZExwdUHAChLW3g,3.82,63,1
yxuurxXmtn9FmvDS56fbvQ,4.0,27,4
nHYZFeidU1hzKcOEbXD-vw,4.38,12,16
9rKomHHvN5i8PbMfLBMypw,3.79,19,4
i78n_0oMY37huCqG4hAUTw,5.0,1,0
vwBbarUV-ZOxUQ73Js-bWg,3.87,114,106
8ToxmAYw2mJ6frY4SxLFnQ,5.0,1,0
-VNv58eLhbQpz787rcD8VA,3.56,739,1199
chbFEnHl6pWSSUsgKxFjIA,5.0,2,0
cITv_f66UpaWo_hAHgZ0NA,3.79,14,1
MdVpb7msG8AHMNAAkeZ7EQ,4.6,8,1
MPGqUhAsmVEHq9k9X6VZKw,3.85,323,598
TcAItFdisz7DbkjW6YdTNQ,4.08,10,6
qL3MzG754zd2E-WJ_xmYCQ,2.63,8,0
5jyDe3NGRV4amn7mwYqFng,1.0,1,0
UEP6Qm2e8iJFTvbLFhaDSw,4.21,54,35
lUJXFt-KsxEAHDguYSaiQA,3.67,354,41
Q1q7oJtosyvAcBVBzIK5gg,4.27,9,1
e17CXAjvxAzC2kzSEiMCLw,3.33,3,1
zkuOScXchbkTXIovzIQrtg,3.94,15,1
9HDsSv9MNYNg_WOlZ9xF_A,4.75,53,11
sLgekUp1uedWpnDsztvkVw,3.9,193,3
iLS_J16aka_0LO0kl_4lVw,3.19,51,18
